店舗名,最寄り,評価,ランチ,ディナー,URL
めしの助,名古屋駅,3.68,"￥1,000～￥1,999","￥6,000～￥7,999",https://tabelog.com/aichi/A2301/A230101/23054149/
魚菜,狸小路駅,3.68,-,"￥6,000～￥7,999",https://tabelog.com/hokkaido/A0101/A010103/1000426/
酒庵 田なか,泉外旭川駅,3.68,"￥1,000～￥1,999","￥6,000～￥7,999",https://tabelog.com/akita/A0501/A050101/5000620/
うまいものあり 孝太郎,泉中央駅,3.67,～￥999,"￥6,000～￥7,999",https://tabelog.com/miyagi/A0401/A040104/4000370/
会津 田舎家,喜多方駅,3.67,"￥1,000～￥1,999","￥5,000～￥5,999",https://tabelog.com/fukushima/A0706/A070601/7000975/
居酒屋　はる坊,阿波富田駅,3.67,-,"￥5,000～￥5,999",https://tabelog.com/tokushima/A3601/A360101/36003103/
五郎 万代店,新潟駅,3.67,-,"￥4,000～￥4,999",https://tabelog.com/niigata/A1501/A150101/15000444/
向井酒の店,伊勢市駅,3.67,-,"￥5,000～￥5,999",https://tabelog.com/mie/A2403/A240301/24005695/
よし庵,五稜郭駅,3.67,-,"￥8,000～￥9,999",https://tabelog.com/hokkaido/A0105/A010501/1020341/
酒肴遊善 じねん,第一通り駅,3.66,-,"￥6,000～￥7,999",https://tabelog.com/shizuoka/A2202/A220201/22000724/
楽庵,烏丸駅,3.66,-,"￥4,000～￥4,999",https://tabelog.com/kyoto/A2601/A260301/26000829/
わらじや,大街道駅,3.65,-,"￥8,000～￥9,999",https://tabelog.com/ehime/A3801/A380101/38003949/
竹うち,扇町駅,3.63,-,"￥4,000～￥4,999",https://tabelog.com/osaka/A2701/A270103/27074328/
味百仙,札幌駅（ＪＲ）,3.62,-,"￥6,000～￥7,999",https://tabelog.com/hokkaido/A0101/A010101/1000037/
銀座 いっぱし,新橋駅,3.61,-,"￥6,000～￥7,999",https://tabelog.com/tokyo/A1301/A130103/13041208/
旬菜亭夢さき,高岡駅,3.61,-,"￥4,000～￥4,999",https://tabelog.com/toyama/A1604/A160401/16005038/
炉端 百式,赤坂駅,3.56,-,"￥8,000～￥9,999",https://tabelog.com/fukuoka/A4001/A400104/40034877/
